date,day_of_week,puzzle_id,hint,puzzle,solution
9/20/2021,Monday,146125,"[51, 67, 26, 36, 74, 27, 64, 20, 72, 59, 23, 44, 29, 58, 78, 24, 34, 48, 62, 68, 73, 0, 17, 42, 66, 79, 4, 31, 46, 11, 5, 10, 40, 65, 80, 57, 6, 9, 21, 52, 56, 37, 49]","[0, 5, 8, 3, 0, 0, 0, 4, 2, 0, 0, 0, 2, 9, 5, 3, 8, 0, 1, 2, 0, 0, 8, 0, 0, 6, 0, 0, 7, 0, 5, 0, 1, 6, 0, 3, 0, 0, 9, 8, 0, 7, 0, 2, 0, 6, 0, 1, 0, 0, 2, 0, 0, 8, 4, 1, 0, 0, 0, 0, 8, 5, 0, 2, 0, 0, 0, 0, 0, 4, 3, 7, 0, 0, 0, 4, 7, 8, 0, 0, 0]","[9, 5, 8, 3, 1, 6, 7, 4, 2, 7, 6, 4, 2, 9, 5, 3, 8, 1, 1, 2, 3, 7, 8, 4, 9, 6, 5, 8, 7, 2, 5, 4, 1, 6, 9, 3, 5, 3, 9, 8, 6, 7, 1, 2, 4, 6, 4, 1, 9, 3, 2, 5, 7, 8, 4, 1, 7, 6, 2, 3, 8, 5, 9, 2, 8, 6, 1, 5, 9, 4, 3, 7, 3, 9, 5, 4, 7, 8, 2, 1, 6]"
9/22/2021,Wednesday,146131,"[15, 41, 55, 67, 57, 27, 22, 39, 80, 54, 29, 52, 20, 42, 71, 73, 13, 2, 37, 62, 63, 76, 32, 51, 53, 24, 34, 48, 5, 18, 75, 4, 16, 8, 9, 23, 46, 78, 3, 11, 26, 33, 61]","[2, 6, 0, 0, 0, 0, 9, 7, 0, 0, 9, 0, 5, 0, 6, 0, 0, 8, 0, 8, 0, 2, 0, 0, 0, 5, 0, 0, 3, 0, 7, 4, 0, 0, 0, 2, 1, 0, 8, 0, 6, 0, 0, 4, 3, 7, 0, 2, 0, 1, 3, 0, 0, 0, 0, 0, 4, 0, 8, 7, 3, 0, 0, 0, 1, 3, 4, 0, 9, 8, 6, 0, 8, 0, 6, 0, 0, 1, 0, 2, 0]","[2, 6, 5, 1, 3, 8, 9, 7, 4, 4, 9, 1, 5, 7, 6, 2, 3, 8, 3, 8, 7, 2, 9, 4, 6, 5, 1, 6, 3, 9, 7, 4, 5, 1, 8, 2, 1, 5, 8, 9, 6, 2, 7, 4, 3, 7, 4, 2, 8, 1, 3, 5, 9, 6, 9, 2, 4, 6, 8, 7, 3, 1, 5, 5, 1, 3, 4, 2, 9, 8, 6, 7, 8, 7, 6, 3, 5, 1, 4, 2, 9]"
9/23/2021,Thursday,146134,"[43, 80, 26, 39, 55, 77, 9, 10, 47, 57, 22, 14, 30, 42, 65, 64, 5, 7, 35, 49, 78, 24, 32, 36, 53, 56, 1, 50, 67, 40, 45, 61, 66, 73, 2, 25, 60, 0, 16, 21, 62, 68, 74]","[0, 0, 0, 8, 4, 0, 7, 0, 9, 0, 0, 3, 2, 6, 0, 8, 0, 5, 9, 2, 8, 0, 0, 5, 0, 0, 0, 3, 8, 4, 0, 1, 0, 5, 7, 0, 0, 1, 2, 0, 0, 7, 0, 0, 3, 0, 9, 0, 3, 0, 0, 1, 4, 0, 8, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 6, 7, 7, 0, 0, 6, 3, 0, 0, 9, 0]","[1, 6, 5, 8, 4, 3, 7, 2, 9, 4, 7, 3, 2, 6, 9, 8, 1, 5, 9, 2, 8, 1, 7, 5, 6, 3, 4, 3, 8, 4, 9, 1, 6, 5, 7, 2, 6, 1, 2, 4, 5, 7, 9, 8, 3, 5, 9, 7, 3, 2, 8, 1, 4, 6, 8, 4, 6, 7, 9, 2, 3, 5, 1, 2, 3, 9, 5, 8, 1, 4, 6, 7, 7, 5, 1, 6, 3, 4, 2, 9, 8]"
9/27/2021,Monday,146146,"[16, 38, 77, 26, 45, 57, 10, 50, 56, 75, 70, 21, 47, 71, 76, 9, 32, 60, 66, 23, 39, 52, 54, 1, 62, 51, 3, 49, 72, 14, 35, 58, 65, 78, 37, 25, 0, 2, 12, 24, 31, 36, 53]","[0, 0, 0, 0, 8, 1, 4, 6, 3, 0, 0, 1, 0, 3, 0, 5, 0, 2, 3, 8, 2, 0, 4, 0, 0, 0, 0, 4, 2, 5, 8, 0, 0, 6, 1, 0, 0, 0, 0, 0, 1, 6, 2, 3, 4, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 2, 0, 8, 7, 0, 0, 5, 2, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 7, 5]","[9, 5, 7, 2, 8, 1, 4, 6, 3, 6, 4, 1, 7, 3, 9, 5, 8, 2, 3, 8, 2, 6, 4, 5, 7, 9, 1, 4, 2, 5, 8, 7, 3, 6, 1, 9, 7, 9, 8, 5, 1, 6, 2, 3, 4, 1, 3, 6, 9, 2, 4, 8, 5, 7, 5, 6, 4, 1, 9, 7, 3, 2, 8, 8, 7, 9, 3, 5, 2, 1, 4, 6, 2, 1, 3, 4, 6, 8, 9, 7, 5]"
2021-09-27,Monday,146146,"[16, 38, 77, 26, 45, 57, 10, 50, 56, 75, 70, 21, 47, 71, 76, 9, 32, 60, 66, 23, 39, 52, 54, 1, 62, 51, 3, 49, 72, 14, 35, 58, 65, 78, 37, 25, 0, 2, 12, 24, 31, 36, 53]","[0, 0, 0, 0, 8, 1, 4, 6, 3, 0, 0, 1, 0, 3, 0, 5, 0, 2, 3, 8, 2, 0, 4, 0, 0, 0, 0, 4, 2, 5, 8, 0, 0, 6, 1, 0, 0, 0, 0, 0, 1, 6, 2, 3, 4, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 2, 0, 8, 7, 0, 0, 5, 2, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 7, 5]","[9, 5, 7, 2, 8, 1, 4, 6, 3, 6, 4, 1, 7, 3, 9, 5, 8, 2, 3, 8, 2, 6, 4, 5, 7, 9, 1, 4, 2, 5, 8, 7, 3, 6, 1, 9, 7, 9, 8, 5, 1, 6, 2, 3, 4, 1, 3, 6, 9, 2, 4, 8, 5, 7, 5, 6, 4, 1, 9, 7, 3, 2, 8, 8, 7, 9, 3, 5, 2, 1, 4, 6, 2, 1, 3, 4, 6, 8, 9, 7, 5]"
2021-09-29,Wednesday,146152,"[74, 62, 33, 77, 52, 80, 11, 57, 23, 21, 60, 76, 65, 0, 75, 32, 42, 45, 43, 31, 2, 15, 37, 48, 28, 40, 4, 27, 51, 73, 20, 71, 16, 70, 26, 5, 9, 25, 30, 55, 67, 61, 64]","[0, 5, 0, 7, 0, 0, 2, 1, 3, 0, 3, 0, 2, 9, 5, 0, 0, 7, 7, 2, 0, 0, 8, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 8, 3, 0, 7, 6, 0, 2, 0, 0, 4, 0, 9, 4, 0, 7, 3, 0, 0, 1, 8, 0, 9, 0, 2, 6, 0, 0, 0, 2, 0, 0, 5, 0, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 8, 0]","[9, 5, 8, 7, 6, 4, 2, 1, 3, 4, 3, 1, 2, 9, 5, 8, 6, 7, 7, 2, 6, 3, 8, 1, 5, 4, 9, 6, 1, 2, 4, 5, 9, 7, 3, 8, 3, 8, 7, 6, 1, 2, 9, 5, 4, 5, 9, 4, 8, 7, 3, 6, 2, 1, 8, 4, 9, 1, 2, 6, 3, 7, 5, 2, 7, 3, 5, 4, 8, 1, 9, 6, 1, 6, 5, 9, 3, 7, 4, 8, 2]"
2021-09-30,Thursday,146155,"[13, 38, 26, 36, 58, 70, 48, 19, 79, 17, 71, 46, 43, 49, 27, 75, 7, 35, 45, 60, 41, 34, 64, 77, 30, 62, 59, 78, 16, 11, 55, 69, 3, 44, 50, 72, 20, 15, 4, 9, 24, 32, 65]","[3, 2, 1, 0, 0, 7, 9, 0, 6, 0, 4, 0, 9, 0, 1, 0, 0, 0, 9, 0, 0, 4, 2, 6, 0, 3, 0, 0, 5, 2, 0, 7, 0, 1, 0, 0, 0, 8, 0, 2, 4, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 3, 8, 2, 7, 0, 9, 8, 0, 0, 0, 5, 0, 2, 0, 0, 7, 5, 4, 0, 0, 0, 0, 1, 4, 0, 9, 0, 0, 0, 8]","[3, 2, 1, 5, 8, 7, 9, 4, 6, 8, 4, 6, 9, 3, 1, 5, 2, 7, 9, 7, 5, 4, 2, 6, 8, 3, 1, 6, 5, 2, 3, 7, 8, 1, 9, 4, 1, 8, 3, 2, 4, 9, 7, 6, 5, 4, 9, 7, 1, 6, 5, 3, 8, 2, 7, 6, 9, 8, 1, 2, 4, 5, 3, 2, 3, 8, 7, 5, 4, 6, 1, 9, 5, 1, 4, 6, 9, 3, 2, 7, 8]"
2021-10-01,Friday,146158,"[49, 60, 65, 75, 24, 36, 52, 30, 51, 26, 39, 61, 67, 47, 72, 2, 21, 55, 54, 28, 13, 50, 0, 14, 29, 71, 42, 44, 79, 6, 68, 80, 10, 22, 70, 77, 7, 12, 19, 31, 53, 59, 63]","[0, 6, 0, 1, 3, 5, 0, 0, 2, 5, 0, 1, 0, 0, 0, 9, 3, 6, 3, 0, 7, 0, 0, 6, 0, 8, 0, 6, 0, 0, 0, 0, 1, 5, 2, 9, 0, 3, 4, 0, 9, 2, 0, 6, 0, 9, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 8, 0, 0, 0, 1, 0, 1, 0, 7, 0, 0, 2, 0, 0, 0, 8, 5, 0, 1, 0, 4, 0, 0]","[8, 6, 9, 1, 3, 5, 7, 4, 2, 5, 2, 1, 4, 7, 8, 9, 3, 6, 3, 4, 7, 9, 2, 6, 1, 8, 5, 6, 7, 8, 3, 4, 1, 5, 2, 9, 1, 3, 4, 5, 9, 2, 8, 6, 7, 9, 5, 2, 8, 6, 7, 3, 1, 4, 7, 9, 3, 2, 8, 4, 6, 5, 1, 4, 1, 6, 7, 5, 3, 2, 9, 8, 2, 8, 5, 6, 1, 9, 4, 7, 3]"
2021-10-04,Monday,146167,"[17, 28, 69, 20, 45, 73, 32, 61, 29, 80, 10, 42, 67, 56, 5, 26, 3, 33, 59, 71, 57, 78, 40, 52, 8, 13, 48, 43, 27, 39, 14, 21, 63, 77, 7, 11, 2, 12, 24, 36, 55, 70, 76]","[1, 9, 0, 0, 8, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 8, 2, 0, 5, 2, 0, 0, 3, 1, 0, 9, 0, 0, 0, 0, 7, 4, 0, 0, 5, 6, 0, 4, 2, 0, 0, 5, 0, 0, 8, 0, 7, 5, 0, 2, 6, 4, 0, 9, 3, 0, 0, 0, 9, 0, 5, 0, 4, 0, 5, 1, 8, 0, 3, 0, 0, 0, 2, 0, 9, 5, 0, 0, 0, 7, 0]","[1, 9, 6, 2, 8, 7, 3, 4, 5, 7, 3, 4, 6, 5, 9, 8, 2, 1, 5, 2, 8, 4, 3, 1, 6, 9, 7, 9, 1, 3, 7, 4, 8, 2, 5, 6, 6, 4, 2, 9, 1, 5, 7, 3, 8, 8, 7, 5, 3, 2, 6, 4, 1, 9, 3, 6, 7, 1, 9, 2, 5, 8, 4, 4, 5, 1, 8, 7, 3, 9, 6, 2, 2, 8, 9, 5, 6, 4, 1, 7, 3]"
2021-10-05,Tuesday,146170,"[26, 38, 48, 73, 49, 57, 27, 42, 31, 64, 62, 21, 68, 40, 80, 34, 32, 60, 75, 65, 3, 52, 55, 29, 15, 4, 11, 54, 66, 79, 19, 43, 59, 72, 13, 8, 5, 16, 20, 28, 53, 63, 78]","[2, 1, 6, 0, 0, 0, 5, 3, 0, 3, 5, 0, 6, 0, 2, 0, 0, 1, 8, 0, 0, 0, 3, 1, 9, 6, 0, 0, 0, 0, 7, 0, 0, 2, 0, 9, 6, 9, 0, 4, 0, 8, 0, 0, 3, 5, 3, 7, 0, 0, 9, 6, 0, 0, 0, 0, 5, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 7, 1, 8, 0, 0, 1, 0, 8, 6, 0, 0, 0]","[2, 1, 6, 8, 9, 4, 5, 3, 7, 3, 5, 9, 6, 7, 2, 8, 4, 1, 8, 7, 4, 5, 3, 1, 9, 6, 2, 1, 4, 8, 7, 6, 3, 2, 5, 9, 6, 9, 2, 4, 5, 8, 1, 7, 3, 5, 3, 7, 2, 1, 9, 6, 8, 4, 9, 8, 5, 1, 4, 7, 3, 2, 6, 4, 6, 3, 9, 2, 5, 7, 1, 8, 7, 2, 1, 3, 8, 6, 4, 9, 5]"
2021-10-06,Wednesday,146173,"[23, 70, 38, 33, 48, 22, 37, 57, 45, 19, 39, 27, 50, 6, 18, 41, 67, 73, 65, 76, 30, 36, 4, 74, 58, 34, 62, 15, 28, 66, 79, 9, 56, 5, 3, 11, 42, 61, 53, 80, 16, 17, 52]","[6, 8, 9, 0, 0, 0, 0, 3, 4, 0, 4, 0, 1, 8, 3, 0, 0, 0, 0, 0, 2, 4, 0, 0, 7, 5, 8, 0, 0, 1, 0, 5, 9, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 4, 7, 0, 5, 6, 0, 7, 0, 2, 0, 0, 8, 2, 0, 0, 0, 5, 3, 0, 0, 9, 6, 0, 0, 0, 2, 4, 0, 5, 5, 0, 0, 6, 0, 8, 9, 0, 0]","[6, 8, 9, 5, 2, 7, 1, 3, 4, 7, 4, 5, 1, 8, 3, 6, 2, 9, 1, 3, 2, 4, 9, 6, 7, 5, 8, 4, 7, 1, 2, 5, 9, 8, 6, 3, 2, 9, 8, 3, 6, 1, 5, 4, 7, 3, 5, 6, 8, 7, 4, 2, 9, 1, 8, 2, 7, 9, 4, 5, 3, 1, 6, 9, 6, 3, 7, 1, 2, 4, 8, 5, 5, 1, 4, 6, 3, 8, 9, 7, 2]"
