date,day_of_week,puzzle_id,hint,puzzle,solution
2/5/2023,Sunday,147636,"[32, 77, 60, 54, 14, 16, 27, 34, 31, 6, 40, 42, 15, 22, 1, 61, 72, 44, 64, 37, 18, 43, 9, 23, 49, 51, 59, 11, 35, 39, 46, 50, 58, 69, 7, 10, 13, 30, 38, 53, 55, 56, 65, 66, 74, 80, 2, 25, 26, 57, 70, 73, 3, 8, 20, 21]","[7, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 9, 3, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 0, 6, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 7, 3, 0, 0, 2, 0, 0, 0, 2, 6, 0, 7, 5, 0]","[7, 3, 1, 8, 5, 4, 2, 6, 9, 4, 5, 8, 6, 9, 2, 3, 7, 1, 9, 2, 6, 1, 3, 7, 5, 4, 8, 8, 9, 3, 5, 1, 6, 4, 2, 7, 5, 1, 4, 7, 2, 8, 6, 9, 3, 6, 7, 2, 3, 4, 9, 8, 1, 5, 2, 4, 7, 9, 8, 5, 1, 3, 6, 1, 6, 5, 4, 7, 3, 9, 8, 2, 3, 8, 9, 2, 6, 1, 7, 5, 4]"
2/6/2023,Monday,147639,"[72, 42, 43, 46, 20, 27, 8, 65, 74, 28, 44, 57, 54, 4, 41, 10, 36, 56, 11, 14, 29, 40, 58, 0, 12, 47, 3, 6, 9, 18, 30, 5, 24, 34, 50, 22, 23, 35, 48, 67, 68, 69, 76, 79, 31, 49, 53, 64, 66, 70, 73, 78, 25, 26, 52, 71]","[0, 2, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 5, 6, 8, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 7, 2, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 8, 2, 7, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 5]","[7, 2, 6, 8, 5, 4, 9, 3, 1, 1, 9, 4, 7, 2, 3, 5, 6, 8, 8, 3, 5, 1, 6, 9, 7, 2, 4, 3, 6, 8, 2, 4, 5, 1, 9, 7, 4, 7, 2, 9, 8, 1, 3, 5, 6, 9, 5, 1, 3, 7, 6, 4, 8, 2, 6, 4, 9, 5, 1, 8, 2, 7, 3, 5, 1, 7, 6, 3, 2, 8, 4, 9, 2, 8, 3, 4, 9, 7, 6, 1, 5]"
2/7/2023,Tuesday,147642,"[65, 41, 62, 67, 18, 48, 24, 9, 55, 10, 61, 74, 57, 59, 26, 42, 19, 1, 43, 15, 6, 11, 8, 7, 5, 17, 79, 51, 63, 2, 14, 25, 71, 69, 72, 68, 78, 66, 23, 22, 46, 32, 30, 77, 21, 76, 28, 39, 36, 49, 75, 53, 31, 45, 35, 27, 44]","[3, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 8, 6, 0, 0, 2, 6, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 5, 0, 4, 0, 2, 0, 9, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3]","[3, 1, 8, 5, 4, 9, 7, 2, 6, 5, 4, 7, 2, 6, 8, 3, 1, 9, 2, 6, 9, 7, 3, 1, 5, 8, 4, 7, 9, 5, 4, 2, 3, 8, 6, 1, 8, 2, 6, 9, 1, 5, 4, 3, 7, 1, 3, 4, 6, 8, 7, 9, 5, 2, 4, 8, 2, 3, 9, 6, 1, 7, 5, 9, 7, 3, 1, 5, 2, 6, 4, 8, 6, 5, 1, 8, 7, 4, 2, 9, 3]"
2/8/2023,Wednesday,147645,"[71, 50, 0, 24, 37, 80, 65, 42, 7, 9, 52, 58, 21, 59, 40, 12, 3, 5, 23, 8, 15, 63, 2, 6, 14, 26, 31, 70, 4, 11, 17, 20, 22, 32, 79, 61, 36, 73, 77, 64, 72, 28, 44, 46, 54, 60, 74, 27, 53, 39, 30, 47, 55, 68, 78, 35, 38, 48]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 9, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 7, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 5, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 0, 0, 9, 4, 0, 0, 0, 0]","[9, 7, 6, 3, 2, 1, 4, 5, 8, 5, 4, 3, 7, 9, 8, 6, 1, 2, 2, 1, 8, 5, 6, 4, 9, 7, 3, 1, 3, 5, 2, 8, 6, 7, 9, 4, 8, 9, 4, 1, 7, 3, 5, 2, 6, 7, 6, 2, 4, 5, 9, 8, 3, 1, 6, 2, 9, 8, 3, 7, 1, 4, 5, 4, 5, 7, 6, 1, 2, 3, 8, 9, 3, 8, 1, 9, 4, 5, 2, 6, 7]"
2/9/2023,Thursday,147648,"[59, 35, 49, 50, 32, 34, 39, 68, 27, 48, 43, 33, 45, 80, 25, 10, 23, 14, 62, 17, 5, 13, 26, 22, 4, 0, 72, 76, 58, 64, 73, 78, 1, 6, 20, 54, 56, 57, 66, 74, 2, 7, 18, 19, 37, 44, 47, 55, 38, 42, 51, 71, 52, 53, 69, 70]","[0, 0, 0, 8, 0, 0, 0, 0, 2, 5, 0, 2, 7, 0, 0, 1, 9, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 5, 9, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 8, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 4, 0]","[3, 1, 6, 8, 9, 4, 7, 5, 2, 5, 8, 2, 7, 3, 6, 1, 9, 4, 4, 9, 7, 1, 5, 2, 6, 8, 3, 6, 5, 9, 2, 4, 7, 8, 3, 1, 2, 7, 1, 3, 8, 5, 4, 6, 9, 8, 3, 4, 6, 1, 9, 2, 7, 5, 9, 2, 5, 4, 7, 8, 3, 1, 6, 1, 4, 8, 5, 6, 3, 9, 2, 7, 7, 6, 3, 9, 2, 1, 5, 4, 8]"
2/10/2023,Friday,147651,"[20, 0, 12, 42, 13, 17, 23, 14, 74, 26, 41, 8, 38, 69, 31, 64, 45, 5, 47, 54, 59, 72, 80, 73, 27, 11, 77, 61, 39, 4, 43, 48, 71, 51, 30, 25, 46, 60, 34, 65, 53, 28, 57, 78, 22, 10, 35, 56, 70, 76, 24, 3, 7, 21, 29, 49, 55]","[0, 2, 5, 0, 0, 0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 3, 5, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 4, 9, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 7, 0, 0, 0, 9, 3, 0, 0, 2, 9, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0]","[9, 2, 5, 4, 3, 1, 7, 8, 6, 8, 4, 7, 6, 2, 9, 3, 5, 1, 1, 6, 3, 8, 5, 7, 4, 9, 2, 7, 3, 8, 9, 6, 5, 2, 1, 4, 4, 9, 6, 3, 1, 2, 8, 7, 5, 5, 1, 2, 7, 8, 4, 9, 6, 3, 2, 8, 4, 5, 7, 6, 1, 3, 9, 3, 5, 1, 2, 9, 8, 6, 4, 7, 6, 7, 9, 1, 4, 3, 5, 2, 8]"
2/11/2023,Saturday,147654,"[3, 44, 65, 60, 8, 47, 5, 40, 29, 19, 22, 36, 18, 37, 43, 71, 70, 34, 7, 1, 41, 61, 0, 39, 56, 64, 68, 79, 4, 50, 62, 63, 67, 74, 75, 13, 14, 30, 48, 54, 59, 72, 80, 11, 17, 21, 32, 51, 78, 2, 12, 15, 24, 53, 6, 20]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 4, 6, 9, 4, 0, 0, 7, 0, 6, 0, 5, 0, 0, 3, 0, 0, 0, 7, 0, 0, 5, 6, 0, 0, 4, 0, 0, 3, 0, 0, 2, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 9, 0, 0, 2, 4, 0, 0, 0]","[6, 1, 2, 4, 8, 7, 9, 5, 3, 4, 3, 9, 6, 5, 2, 8, 7, 1, 8, 7, 5, 9, 3, 1, 2, 4, 6, 9, 4, 1, 2, 7, 3, 6, 8, 5, 2, 8, 3, 5, 1, 6, 7, 9, 4, 5, 6, 7, 8, 4, 9, 1, 3, 2, 3, 2, 8, 1, 9, 5, 4, 6, 7, 1, 5, 4, 7, 6, 8, 3, 2, 9, 7, 9, 6, 3, 2, 4, 5, 1, 8]"
2/19/2023,Sunday,147678,"[64, 20, 75, 5, 2, 13, 4, 15, 7, 21, 69, 6, 26, 56, 60, 79, 16, 51, 70, 17, 61, 62, 59, 63, 71, 55, 57, 66, 12, 68, 14, 27, 31, 36, 32, 28, 40, 34, 37, 72, 41, 46, 44, 50, 29, 39, 45, 10, 35, 9, 30, 43, 47, 73]","[8, 3, 0, 1, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 3, 9, 5, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 7, 0, 0, 2, 1, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 5, 1, 8, 0, 9]","[8, 3, 7, 1, 6, 5, 2, 9, 4, 6, 5, 9, 4, 2, 7, 1, 8, 3, 4, 2, 1, 8, 3, 9, 5, 7, 6, 3, 9, 8, 6, 1, 2, 7, 4, 5, 1, 7, 2, 5, 9, 4, 3, 6, 8, 5, 4, 6, 3, 7, 8, 9, 2, 1, 2, 1, 3, 9, 8, 6, 4, 5, 7, 9, 8, 5, 7, 4, 3, 6, 1, 2, 7, 6, 4, 2, 5, 1, 8, 3, 9]"
2/20/2023,Monday,147681,"[26, 55, 33, 73, 39, 21, 57, 71, 30, 41, 22, 78, 60, 38, 9, 75, 62, 10, 44, 27, 37, 61, 72, 54, 7, 15, 16, 68, 14, 17, 20, 23, 52, 58, 63, 1, 2, 4, 24, 31, 45, 56, 65, 77, 8, 19, 28, 49, 51, 67, 74, 76, 6, 35, 46, 50, 32, 53]","[1, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 5, 7, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 7, 0, 0, 0, 2, 0, 8, 5, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 6, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4]","[1, 7, 2, 5, 8, 3, 9, 4, 6, 9, 3, 5, 7, 6, 4, 1, 2, 8, 4, 8, 6, 2, 1, 9, 7, 3, 5, 3, 2, 1, 8, 5, 6, 4, 9, 7, 7, 6, 9, 4, 2, 1, 8, 5, 3, 8, 5, 4, 3, 9, 7, 6, 1, 2, 5, 4, 8, 1, 7, 2, 3, 6, 9, 2, 9, 3, 6, 4, 8, 5, 7, 1, 6, 1, 7, 9, 3, 5, 2, 8, 4]"
2/21/2023,Tuesday,147684,"[58, 65, 0, 22, 68, 6, 23, 76, 11, 47, 49, 33, 71, 70, 53, 28, 40, 46, 31, 30, 1, 32, 8, 20, 21, 34, 37, 77, 3, 5, 12, 14, 17, 19, 36, 74, 75, 9, 24, 64, 66, 72, 55, 63, 78, 42, 54, 62, 69, 73, 26, 41, 52, 60, 61, 25, 43, 44, 50]","[0, 0, 9, 0, 4, 0, 0, 3, 0, 0, 8, 0, 0, 9, 0, 7, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 3, 7, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 7, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8]","[7, 5, 9, 8, 4, 2, 6, 3, 1, 3, 8, 6, 1, 9, 5, 7, 2, 4, 1, 4, 2, 3, 6, 7, 8, 5, 9, 8, 7, 4, 2, 5, 9, 3, 1, 6, 5, 6, 3, 7, 1, 8, 4, 9, 2, 2, 9, 1, 6, 3, 4, 5, 8, 7, 6, 2, 7, 9, 8, 3, 1, 4, 5, 4, 1, 8, 5, 2, 6, 9, 7, 3, 9, 3, 5, 4, 7, 1, 2, 6, 8]"
