date,day_of_week,puzzle_id,hint,puzzle,solution
2022-02-01,Tuesday,146529,"[26, 2, 6, 36, 10, 66, 79, 11, 54, 56, 68, 72, 73, 75, 8, 13, 14, 17, 38, 58, 59, 60, 29, 40, 42, 47, 1, 7, 21, 22, 32, 33, 41, 45, 48, 51, 52, 62, 65, 78, 80, 5, 20, 23, 24, 30, 31, 37, 53, 61, 63, 3, 28, 35, 46, 50]","[3, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 8, 0, 0, 6, 1, 0, 2, 9, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 3, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 0, 7, 2, 5, 0, 0, 2, 0, 6, 4, 0, 0, 0]","[3, 1, 8, 5, 7, 6, 2, 4, 9, 7, 5, 4, 8, 9, 2, 6, 1, 3, 2, 9, 6, 4, 3, 1, 5, 8, 7, 8, 2, 9, 6, 5, 3, 4, 7, 1, 4, 6, 5, 9, 1, 7, 8, 3, 2, 1, 7, 3, 2, 4, 8, 9, 5, 6, 9, 8, 7, 1, 2, 5, 3, 6, 4, 6, 4, 1, 3, 8, 9, 7, 2, 5, 5, 3, 2, 7, 6, 4, 1, 9, 8]"
2022-02-02,Wednesday,146532,"[72, 33, 2, 3, 4, 11, 12, 23, 58, 75, 14, 16, 20, 51, 50, 67, 70, 78, 32, 69, 76, 1, 9, 15, 25, 34, 41, 45, 49, 52, 53, 57, 60, 68, 73, 80, 8, 10, 26, 29, 36, 39, 43, 55, 59, 71, 18, 28, 31, 35, 38, 40, 61, 62, 63, 64, 65, 19, 27]","[3, 0, 0, 0, 0, 8, 9, 4, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 2, 0, 8, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 4, 0, 9, 5, 3, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 5, 0]","[3, 5, 6, 1, 7, 8, 9, 4, 2, 8, 2, 9, 4, 5, 3, 7, 6, 1, 4, 7, 1, 6, 2, 9, 8, 3, 5, 6, 4, 8, 7, 9, 1, 5, 2, 3, 7, 1, 3, 2, 8, 5, 6, 9, 4, 2, 9, 5, 3, 6, 4, 1, 7, 8, 1, 6, 4, 5, 3, 7, 2, 8, 9, 5, 8, 7, 9, 4, 2, 3, 1, 6, 9, 3, 2, 8, 1, 6, 4, 5, 7]"
2022-02-03,Thursday,146535,"[36, 35, 50, 41, 14, 17, 28, 29, 51, 53, 59, 63, 11, 22, 57, 65, 72, 73, 80, 20, 44, 62, 66, 71, 74, 76, 78, 0, 9, 21, 30, 33, 37, 47, 49, 52, 54, 67, 69, 70, 75, 1, 3, 5, 18, 24, 25, 31, 42, 45, 55, 4, 6, 16, 19, 23, 7, 13]","[0, 0, 7, 0, 0, 0, 0, 0, 8, 0, 4, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 8, 7, 3, 0, 0, 5, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 1, 3, 0, 0, 6, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0]","[3, 1, 7, 2, 6, 4, 5, 9, 8, 2, 4, 5, 9, 1, 8, 3, 6, 7, 9, 8, 6, 5, 7, 3, 4, 1, 2, 5, 7, 1, 8, 2, 6, 9, 4, 3, 4, 9, 8, 7, 3, 1, 2, 5, 6, 6, 3, 2, 4, 9, 5, 7, 8, 1, 8, 2, 4, 6, 5, 7, 1, 3, 9, 7, 6, 3, 1, 4, 9, 8, 2, 5, 1, 5, 9, 3, 8, 2, 6, 7, 4]"
2022-02-04,Friday,146538,"[0, 2, 8, 6, 22, 13, 24, 40, 37, 38, 72, 54, 75, 10, 11, 25, 31, 53, 55, 64, 67, 73, 17, 19, 52, 61, 74, 16, 33, 34, 41, 44, 48, 56, 59, 66, 68, 69, 80, 21, 27, 35, 43, 50, 51, 70, 71, 14, 20, 30, 32, 45, 63, 9, 18, 23, 65]","[0, 6, 0, 2, 1, 5, 0, 4, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 2, 0, 0, 0, 7, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7, 9, 0]","[3, 6, 9, 2, 1, 5, 8, 4, 7, 7, 2, 5, 4, 9, 8, 3, 1, 6, 8, 4, 1, 7, 6, 3, 5, 2, 9, 2, 1, 3, 9, 5, 7, 6, 8, 4, 5, 9, 8, 1, 4, 6, 2, 7, 3, 4, 7, 6, 3, 8, 2, 9, 5, 1, 9, 3, 2, 8, 7, 4, 1, 6, 5, 1, 5, 7, 6, 2, 9, 4, 3, 8, 6, 8, 4, 5, 3, 1, 7, 9, 2]"
2022-02-06,Sunday,146544,"[79, 56, 8, 14, 63, 28, 67, 50, 25, 37, 41, 42, 59, 65, 68, 69, 72, 73, 76, 77, 80, 38, 3, 17, 18, 24, 43, 60, 61, 0, 11, 12, 15, 21, 62, 1, 7, 9, 13, 29, 54, 2, 4, 16, 35, 45, 47, 55, 27, 31, 48, 53, 30, 33, 49, 51]","[0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 9, 4, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 8, 0, 6, 0, 0, 7, 1, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0, 5, 8, 0, 0, 4, 5, 0, 0, 1, 0, 0]","[4, 8, 9, 3, 5, 6, 2, 7, 1, 3, 6, 5, 2, 7, 1, 8, 4, 9, 2, 7, 1, 8, 9, 4, 5, 3, 6, 5, 1, 7, 9, 6, 3, 4, 8, 2, 6, 4, 2, 7, 1, 8, 3, 9, 5, 9, 3, 8, 4, 2, 5, 6, 1, 7, 8, 5, 6, 1, 3, 7, 9, 2, 4, 1, 9, 3, 6, 4, 2, 7, 5, 8, 7, 2, 4, 5, 8, 9, 1, 6, 3]"
2022-02-07,Monday,146547,"[65, 39, 79, 44, 17, 38, 14, 29, 33, 32, 5, 11, 12, 13, 24, 30, 31, 40, 41, 43, 52, 77, 9, 15, 56, 58, 74, 57, 73, 54, 71, 80, 6, 36, 51, 64, 69, 70, 1, 23, 42, 45, 48, 63, 8, 18, 19, 22, 46, 50, 61, 75, 3, 7, 25, 62, 76]","[5, 0, 2, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 6, 0, 0, 0, 0, 2, 9, 5, 0, 0, 0, 0, 0, 1, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 0, 0, 9, 0, 3, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 7, 6, 3, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8, 0, 0]","[5, 7, 2, 8, 3, 4, 1, 9, 6, 3, 9, 6, 1, 2, 7, 4, 8, 5, 8, 1, 4, 6, 9, 5, 3, 7, 2, 9, 5, 8, 2, 4, 6, 7, 1, 3, 6, 4, 7, 3, 1, 9, 2, 5, 8, 1, 2, 3, 5, 7, 8, 6, 4, 9, 2, 3, 9, 4, 8, 1, 5, 6, 7, 4, 8, 5, 7, 6, 3, 9, 2, 1, 7, 6, 1, 9, 5, 2, 8, 3, 4]"
2022-02-08,Tuesday,146550,"[25, 80, 7, 6, 5, 13, 32, 76, 3, 10, 19, 30, 36, 61, 64, 69, 70, 74, 77, 1, 22, 26, 2, 4, 17, 28, 29, 33, 34, 38, 41, 43, 45, 47, 58, 78, 79, 9, 24, 27, 35, 39, 44, 49, 57, 68, 14, 15, 20, 48, 54, 59, 66, 12, 18, 50, 56]","[6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 8, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 9, 5, 7, 0, 9, 0, 0, 0, 0, 7, 0, 6, 3, 0, 6, 0, 4, 0, 0, 0, 5, 1, 2, 0, 8, 0, 0, 0, 0, 0]","[6, 3, 9, 5, 1, 8, 2, 7, 4, 5, 1, 2, 7, 6, 4, 3, 9, 8, 8, 7, 4, 3, 9, 2, 5, 6, 1, 9, 4, 3, 6, 7, 5, 8, 1, 2, 7, 5, 1, 2, 8, 9, 6, 4, 3, 2, 6, 8, 4, 3, 1, 9, 5, 7, 4, 9, 5, 1, 2, 3, 7, 8, 6, 3, 8, 6, 9, 4, 7, 1, 2, 5, 1, 2, 7, 8, 5, 6, 4, 3, 9]"
2022-02-09,Wednesday,146553,"[38, 78, 1, 51, 10, 23, 30, 34, 39, 41, 42, 45, 46, 49, 68, 74, 8, 12, 13, 29, 31, 62, 66, 57, 65, 75, 4, 5, 7, 9, 15, 18, 20, 22, 28, 33, 36, 44, 55, 59, 61, 67, 70, 71, 73, 76, 25, 37, 54, 58, 72, 77, 80, 26, 52, 53, 79]","[6, 0, 7, 1, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 2, 0, 1, 5, 0, 2, 0, 5, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 0, 5, 4, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 8, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 5, 7, 1, 9, 3, 8, 4, 2, 4, 8, 3, 6, 7, 2, 9, 1, 5, 1, 2, 9, 5, 4, 8, 3, 7, 6, 3, 9, 8, 7, 5, 6, 4, 2, 1, 7, 4, 6, 3, 2, 1, 5, 8, 9, 2, 1, 5, 4, 8, 9, 6, 3, 7, 9, 3, 4, 2, 1, 5, 7, 6, 8, 8, 6, 1, 9, 3, 7, 2, 5, 4, 5, 7, 2, 8, 6, 4, 1, 9, 3]"
2022-02-10,Thursday,146556,"[12, 57, 55, 73, 28, 70, 1, 36, 37, 48, 52, 80, 5, 15, 27, 35, 45, 51, 60, 78, 3, 4, 6, 16, 24, 30, 41, 42, 44, 47, 66, 77, 13, 22, 29, 38, 39, 49, 50, 56, 67, 75, 79, 2, 25, 62, 63, 76, 8, 11, 18, 61, 65, 0, 17, 20, 23, 14, 26]","[0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 7, 6, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 4, 5, 0, 0, 0, 0, 2, 0, 0, 0, 8, 1, 0, 6, 6, 0, 8, 0, 0, 0, 0, 0, 0]","[8, 6, 1, 2, 3, 4, 9, 5, 7, 4, 9, 2, 5, 8, 7, 6, 3, 1, 7, 3, 5, 9, 6, 1, 4, 8, 2, 1, 8, 3, 4, 5, 2, 7, 6, 9, 9, 5, 4, 7, 1, 6, 8, 2, 3, 2, 7, 6, 8, 9, 3, 5, 1, 4, 3, 1, 7, 6, 4, 5, 2, 9, 8, 5, 2, 9, 3, 7, 8, 1, 4, 6, 6, 4, 8, 1, 2, 9, 3, 7, 5]"
2022-02-14,Monday,146568,"[21, 64, 76, 8, 26, 56, 74, 80, 62, 67, 72, 2, 25, 31, 32, 57, 63, 7, 11, 15, 20, 36, 59, 68, 78, 79, 34, 39, 60, 69, 77, 9, 30, 37, 53, 61, 70, 14, 19, 43, 45, 71, 1, 12, 23, 40, 47, 50, 3, 4, 10, 29, 42, 48, 49, 51, 33, 38]","[3, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 3, 5, 0, 0, 0, 2, 0, 7, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 6, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0]","[3, 9, 1, 8, 6, 7, 4, 5, 2, 4, 7, 2, 9, 1, 5, 6, 8, 3, 5, 6, 8, 3, 2, 4, 7, 1, 9, 9, 8, 5, 2, 4, 1, 3, 7, 6, 2, 4, 6, 7, 8, 3, 5, 9, 1, 7, 1, 3, 5, 9, 6, 8, 2, 4, 6, 2, 4, 1, 7, 8, 9, 3, 5, 8, 3, 9, 6, 5, 2, 1, 4, 7, 1, 5, 7, 4, 3, 9, 2, 6, 8]"
2022-02-15,Tuesday,146571,"[14, 20, 31, 75, 4, 10, 6, 18, 25, 61, 51, 60, 59, 28, 32, 49, 35, 38, 2, 7, 9, 26, 69, 70, 73, 15, 24, 37, 39, 52, 65, 71, 74, 76, 80, 16, 17, 22, 41, 42, 44, 57, 72, 23, 40, 45, 55, 63, 66, 67, 77, 21, 46, 48, 50, 54, 68]","[3, 2, 0, 4, 0, 6, 0, 0, 5, 0, 0, 6, 9, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 0, 0, 8, 2, 0, 5, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 8, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0]","[3, 2, 7, 4, 1, 6, 9, 8, 5, 8, 4, 6, 9, 2, 5, 7, 1, 3, 9, 1, 5, 7, 3, 8, 6, 4, 2, 4, 9, 1, 3, 5, 7, 8, 2, 6, 5, 3, 8, 2, 6, 4, 1, 9, 7, 7, 6, 2, 8, 9, 1, 5, 3, 4, 2, 7, 3, 6, 8, 9, 4, 5, 1, 6, 5, 9, 1, 4, 3, 2, 7, 8, 1, 8, 4, 5, 7, 2, 3, 6, 9]"
2022-02-16,Wednesday,146574,"[55, 0, 1, 15, 24, 27, 28, 29, 49, 52, 53, 54, 58, 64, 68, 72, 6, 9, 33, 38, 51, 3, 36, 42, 45, 47, 48, 7, 17, 26, 75, 8, 12, 16, 43, 44, 56, 57, 61, 66, 71, 79, 10, 14, 19, 31, 59, 62, 65, 67, 13, 32, 41, 76, 22, 23, 40, 77]","[0, 0, 6, 0, 3, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 7, 0, 3, 9, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 8, 6, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 8, 6, 0, 0, 3, 5, 0, 0, 0, 7, 0, 1]","[2, 5, 6, 7, 3, 1, 4, 9, 8, 1, 8, 9, 4, 5, 2, 6, 7, 3, 7, 4, 3, 9, 6, 8, 1, 5, 2, 3, 9, 1, 5, 4, 7, 2, 8, 6, 5, 7, 8, 1, 2, 6, 3, 4, 9, 6, 2, 4, 8, 9, 3, 5, 1, 7, 8, 6, 7, 2, 1, 5, 9, 3, 4, 4, 1, 2, 3, 7, 9, 8, 6, 5, 9, 3, 5, 6, 8, 4, 7, 2, 1]"
2022-02-17,Thursday,146577,"[62, 37, 33, 49, 69, 65, 46, 58, 71, 72, 8, 34, 47, 53, 54, 56, 64, 76, 19, 26, 61, 63, 73, 4, 21, 42, 43, 50, 52, 55, 80, 0, 3, 13, 16, 17, 44, 79, 5, 7, 9, 32, 41, 11, 14, 22, 30, 66, 67, 12, 15, 20, 24, 27, 40, 31, 36]","[0, 8, 4, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 9, 0, 0, 4, 7, 0, 0, 0, 0, 0, 3, 0, 0, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 9, 2, 0, 8, 3, 0, 0]","[3, 8, 4, 6, 9, 2, 5, 7, 1, 9, 1, 2, 7, 4, 5, 8, 3, 6, 6, 7, 5, 3, 8, 1, 2, 9, 4, 2, 4, 7, 8, 5, 6, 9, 1, 3, 8, 9, 3, 1, 2, 7, 4, 6, 5, 5, 6, 1, 9, 3, 4, 7, 2, 8, 7, 2, 8, 4, 1, 3, 6, 5, 9, 4, 3, 6, 5, 7, 9, 1, 8, 2, 1, 5, 9, 2, 6, 8, 3, 4, 7]"
2022-02-18,Friday,146580,"[27, 2, 5, 28, 49, 6, 3, 8, 11, 12, 13, 17, 18, 20, 21, 23, 29, 36, 37, 40, 41, 44, 46, 50, 51, 64, 10, 15, 16, 19, 24, 34, 55, 56, 62, 67, 75, 25, 31, 33, 35, 57, 60, 68, 69, 72, 73, 74, 78, 32, 58, 59, 63, 77, 79, 61, 76]","[1, 8, 0, 0, 9, 0, 0, 5, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 2, 4, 0, 2, 0, 5, 3, 0, 0, 0, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[1, 8, 4, 2, 9, 3, 7, 5, 6, 9, 3, 7, 6, 5, 4, 8, 2, 1, 5, 6, 2, 1, 7, 8, 3, 9, 4, 8, 4, 1, 7, 2, 6, 5, 3, 9, 3, 9, 6, 8, 1, 5, 2, 4, 7, 2, 7, 5, 3, 4, 9, 1, 6, 8, 6, 1, 3, 9, 8, 2, 4, 7, 5, 4, 2, 8, 5, 6, 7, 9, 1, 3, 7, 5, 9, 4, 3, 1, 6, 8, 2]"
2022-02-20,Sunday,146586,"[49, 56, 55, 35, 30, 44, 12, 32, 4, 10, 21, 45, 57, 72, 1, 3, 18, 27, 38, 52, 54, 74, 2, 5, 14, 25, 26, 34, 36, 42, 46, 47, 51, 53, 13, 16, 22, 23, 41, 58, 68, 69, 73, 76, 6, 40, 62, 64, 67, 70, 71, 77, 79, 8, 59, 78]","[9, 0, 0, 0, 0, 0, 0, 6, 0, 8, 0, 3, 0, 0, 0, 4, 0, 5, 0, 1, 5, 0, 0, 0, 3, 0, 0, 0, 8, 6, 0, 3, 0, 1, 0, 0, 0, 2, 0, 7, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 4, 0, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9]","[9, 4, 2, 3, 5, 1, 7, 6, 8, 8, 7, 3, 6, 9, 2, 4, 1, 5, 6, 1, 5, 4, 7, 8, 3, 9, 2, 5, 8, 6, 2, 3, 9, 1, 7, 4, 1, 2, 9, 7, 6, 4, 5, 8, 3, 7, 3, 4, 1, 8, 5, 9, 2, 6, 3, 9, 8, 5, 1, 6, 2, 4, 7, 4, 6, 7, 9, 2, 3, 8, 5, 1, 2, 5, 1, 8, 4, 7, 6, 3, 9]"
2022-02-21,Monday,146589,"[72, 20, 4, 1, 2, 33, 38, 24, 80, 13, 14, 26, 73, 9, 10, 79, 8, 16, 51, 7, 15, 17, 41, 44, 48, 61, 62, 66, 67, 39, 40, 45, 53, 55, 18, 19, 27, 37, 49, 50, 56, 23, 30, 47, 54, 63, 65, 68, 69, 21, 32, 59, 60, 75, 57, 78]","[7, 0, 0, 2, 0, 3, 5, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 8, 0, 0, 2, 8, 0, 6, 0, 0, 9, 7, 1, 0, 0, 0, 0, 0, 4, 5, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 9, 0, 0, 3, 0, 4, 9, 0, 0, 0]","[7, 8, 9, 2, 1, 3, 5, 6, 4, 6, 4, 1, 5, 9, 8, 7, 3, 2, 5, 3, 2, 4, 7, 6, 9, 8, 1, 4, 2, 8, 1, 6, 5, 3, 9, 7, 1, 9, 6, 7, 3, 2, 4, 5, 8, 3, 7, 5, 9, 8, 4, 2, 1, 6, 9, 5, 7, 6, 2, 1, 8, 4, 3, 8, 1, 4, 3, 5, 7, 6, 2, 9, 2, 6, 3, 8, 4, 9, 1, 7, 5]"
2022-02-22,Tuesday,146592,"[80, 48, 18, 62, 0, 27, 17, 70, 6, 15, 32, 61, 71, 8, 21, 60, 69, 77, 3, 22, 41, 72, 73, 75, 76, 36, 39, 57, 58, 59, 63, 67, 33, 44, 47, 49, 2, 31, 37, 45, 51, 53, 54, 5, 11, 28, 40, 56, 14, 16, 19, 20, 29, 1, 7, 10, 25]","[0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 0, 0, 0, 6, 0, 0, 0, 9, 5, 0, 0, 5, 0, 0, 0, 4, 7, 0, 0, 9, 0, 0, 0, 5, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 2, 0, 4, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 1, 0]","[5, 6, 2, 7, 4, 1, 9, 8, 3, 3, 1, 4, 9, 8, 2, 5, 6, 7, 9, 8, 7, 5, 6, 3, 2, 4, 1, 4, 7, 3, 6, 2, 8, 1, 9, 5, 8, 2, 5, 1, 3, 9, 4, 7, 6, 1, 9, 6, 4, 7, 5, 3, 2, 8, 7, 4, 1, 3, 9, 6, 8, 5, 2, 6, 5, 8, 2, 1, 4, 7, 3, 9, 2, 3, 9, 8, 5, 7, 6, 1, 4]"
2022-02-23,Wednesday,146595,"[8, 59, 58, 9, 24, 35, 76, 13, 29, 32, 69, 72, 0, 2, 12, 17, 20, 45, 67, 73, 10, 21, 37, 38, 65, 77, 6, 23, 44, 71, 74, 79, 26, 48, 52, 80, 25, 30, 34, 40, 46, 62, 63, 5, 31, 36, 42, 49, 53, 60, 61, 64, 66, 3, 4, 39, 51, 68]","[0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 6, 5, 1, 0, 1, 9, 0, 0, 2, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 9, 0, 0, 8, 0, 0, 0, 8, 5, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0]","[5, 3, 6, 4, 9, 1, 7, 8, 2, 4, 7, 2, 8, 3, 6, 5, 1, 9, 1, 9, 8, 5, 2, 7, 3, 4, 6, 7, 4, 5, 2, 1, 3, 6, 9, 8, 2, 8, 1, 9, 6, 5, 4, 3, 7, 3, 6, 9, 7, 4, 8, 1, 2, 5, 8, 5, 4, 3, 7, 2, 9, 6, 1, 6, 2, 3, 1, 5, 9, 8, 7, 4, 9, 1, 7, 6, 8, 4, 2, 5, 3]"
2022-02-24,Thursday,146598,"[48, 1, 11, 16, 33, 37, 46, 54, 57, 58, 68, 72, 78, 20, 35, 42, 59, 63, 64, 67, 5, 6, 7, 19, 34, 50, 61, 12, 17, 18, 22, 25, 62, 66, 70, 74, 76, 26, 29, 43, 49, 56, 80, 2, 14, 27, 31, 39, 47, 52, 53, 79, 3, 9, 32, 38]","[3, 0, 0, 0, 5, 0, 0, 0, 8, 0, 9, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 8, 0, 4, 1, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 8, 0, 0, 4, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 1, 0, 1, 0, 9, 0, 5, 0, 0, 0]","[3, 4, 6, 1, 5, 9, 2, 7, 8, 1, 9, 8, 2, 7, 6, 5, 4, 3, 2, 7, 5, 8, 3, 4, 1, 9, 6, 6, 2, 4, 7, 9, 1, 3, 8, 5, 5, 3, 9, 6, 2, 8, 7, 1, 4, 7, 8, 1, 5, 4, 3, 6, 2, 9, 9, 6, 3, 4, 1, 2, 8, 5, 7, 4, 5, 2, 3, 8, 7, 9, 6, 1, 8, 1, 7, 9, 6, 5, 4, 3, 2]"
2022-02-27,Sunday,146607,"[16, 27, 71, 59, 8, 24, 50, 53, 5, 20, 4, 11, 15, 25, 33, 56, 1, 34, 54, 0, 2, 10, 29, 30, 31, 32, 41, 77, 62, 64, 66, 69, 72, 51, 79, 36, 37, 45, 52, 67, 73, 78, 43, 46, 58, 63, 80, 13, 18, 44, 61, 75, 9, 21, 39, 40, 76]","[0, 0, 0, 3, 0, 0, 7, 1, 0, 0, 0, 0, 6, 0, 9, 0, 0, 8, 0, 3, 0, 0, 8, 4, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 3, 0, 0, 0, 0, 0, 6, 0, 8, 0, 0, 4, 0, 0, 0, 0, 7, 0, 0, 6, 0, 9, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]","[9, 8, 6, 3, 5, 2, 7, 1, 4, 7, 5, 4, 6, 1, 9, 2, 3, 8, 1, 3, 2, 7, 8, 4, 9, 5, 6, 3, 9, 8, 2, 6, 7, 1, 4, 5, 6, 4, 5, 1, 9, 8, 3, 7, 2, 2, 7, 1, 4, 3, 5, 6, 8, 9, 5, 6, 9, 8, 7, 3, 4, 2, 1, 4, 1, 7, 5, 2, 6, 8, 9, 3, 8, 2, 3, 9, 4, 1, 5, 6, 7]"
